品牌名称,买家昵称,付款日期,订单状态,实付金额,邮费,省份,城市,购买数量,下单次数
SW,0wjl1y,2020/5/28 1:35,交易成功,94,0,四川省,绵阳市,1,1
SW,2zsh948tjw0,2020/5/28 1:45,交易成功,89,0,上海,上海市,1,1
SW,2anbaobao0,2020/5/28 2:59,交易成功,94,0,上海,上海市,1,1
SW,0a151898605,2020/5/28 3:50,交易成功,94,0,江苏省,常州市,1,2
SW,fj靜s,2020/5/28 4:07,交易成功,34,0,广东省,广州市,2,1
SW,bcjtj,2020/5/28 6:27,交易成功,94,0,上海,上海市,1,1
SW,邊蕾x,2020/5/28 6:43,交易成功,34,0,上海,上海市,1,1
SW,9fbz13,2020/5/28 7:09,交易成功,94,0,山东省,淄博市,1,1
SW,发大爱蝴卡,2020/5/28 7:11,交易成功,139,0,北京,北京市,2,1
SW,ook8,2020/5/28 7:36,交易成功,60,0,北京,北京市,2,1
SW,itaitoados,2020/5/28 7:45,交易成功,74,0,黑龙江省,哈尔滨市,1,1
SW,小桃蟹,2020/5/28 7:46,交易成功,44,0,上海,上海市,1,1
SW,lmyride,2020/5/28 8:24,交易成功,30,0,福建省,漳州市,1,1
SW,买莫生买,2020/5/28 8:29,交易成功,89,0,安徽省,芜湖市,1,1
SW,0只要你记得我_29,2020/5/28 8:44,交易成功,274,0,重庆,重庆市,2,1
SW,2tengok0,2020/5/28 9:04,交易成功,94,0,浙江省,温州市,1,0
SW,4eyedrou,2020/5/28 9:07,交易成功,131,6,上海,上海市,1,1
SW,2tb_cherry0,2020/5/28 9:10,交易成功,116,0,广东省,广州市,2,2
SW,2丁亚楠04,2020/5/28 9:20,交易成功,141,0,江苏省,南京市,1,2
SW,晓旖,2020/5/28 9:26,交易成功,94,0,辽宁省,营口市,1,1
SW,9crystaly16,2020/5/28 9:31,交易成功,35,0,江苏省,扬州市,2,1
SW,精爱中中灵,2020/5/28 9:32,交易成功,99,0,河北省,唐山市,1,1
SW,0豌豆田1,2020/5/28 9:34,交易成功,110,0,福建省,福州市,2,1
SW,方1,2020/5/28 9:41,交易成功,94,0,上海,上海市,1,1
SW,未夏果,2020/5/28 9:41,交易成功,74,0,广东省,深圳市,1,1
SW,1visible21,2020/5/28 9:45,交易成功,94,0,河北省,秦皇岛市,1,1
SW,1yshynwq2,2020/5/28 10:00,交易成功,152,0,上海,上海市,1,2
SW,流发星,2020/5/28 10:00,交易成功,184,0,福建省,福州市,1,1
SW,流发星,2020/5/28 10:10,交易成功,135,8,福建省,福州市,1,1
SW,1yshynwq2,2020/5/28 10:11,交易成功,94,0,上海,上海市,1,1
SW,1tb2925673_23,2020/5/28 10:20,交易成功,179,0,辽宁省,沈阳市,1,1
SW,小欢,2020/5/28 10:23,交易成功,99,0,北京,北京市,1,1
SW,okimmio,2020/5/28 10:30,交易成功,124,0,陕西省,榆林市,2,1
SW,思雨,2020/5/28 10:31,交易成功,89,0,广东省,广州市,1,2
SW,之暗常,2020/5/28 10:36,交易成功,170,0,上海,上海市,4,1
SW,玛卓咪,2020/5/28 10:39,交易成功,30,0,河北省,沧州市,1,1
SW,微琴云,2020/5/28 10:39,交易成功,221,10,黑龙江省,哈尔滨市,1,1
SW,8夏日香2,2020/5/28 10:43,交易成功,162,0,江苏省,泰州市,1,2
SW,8夏日香2,2020/5/28 10:43,交易成功,203,6,江苏省,泰州市,1,1
SW,0bigtop14,2020/5/28 10:44,交易成功,89,0,江苏省,无锡市,1,2
SW,董王迪王捷,2020/5/28 10:47,交易成功,162,0,河南省,驻马店市,2,1
SW,1joyce1982,2020/5/28 10:47,交易成功,230,8,广东省,清远市,1,1
SW,9思唯3793315,2020/5/28 10:58,交易成功,94,0,湖北省,宜昌市,1,2
SW,1ameng6,2020/5/28 11:05,交易成功,34,0,上海,上海市,2,1
SW,nkarinacare,2020/5/28 11:05,交易成功,123,0,湖北省,武汉市,3,1
SW,0elvislee07,2020/5/28 11:05,交易成功,30,0,四川省,成都市,1,1
SW,0lhuan6,2020/5/28 11:12,交易成功,32,0,内蒙古自治区,呼和浩特市,2,1
SW,公mim主,2020/5/28 11:12,交易成功,94,0,北京,北京市,1,1
SW,5lingye2,2020/5/28 11:13,交易成功,34,0,上海,上海市,1,1
SW,1一念一尘1,2020/5/28 11:21,交易成功,254,8,山东省,青岛市,1,2
SW,1yeezho1,2020/5/28 11:24,交易成功,175,0,湖南省,娄底市,2,1
SW,难好拥,2020/5/28 11:24,交易成功,94,0,广东省,广州市,1,1
SW,5呐呀5,2020/5/28 11:28,交易成功,94,0,上海,上海市,1,1
SW,名月,2020/5/28 11:30,交易成功,74,0,贵州省,贵阳市,1,1
SW,eelynne,2020/5/28 11:33,交易成功,144,0,江苏省,无锡市,3,1
SW,不不是,2020/5/28 11:34,交易成功,184,0,四川省,资阳市,2,1
SW,8maqinjie16,2020/5/28 11:36,交易成功,203,6,浙江省,嘉兴市,1,1
SW,8qkhhv9,2020/5/28 11:40,交易成功,34,0,广东省,梅州市,1,1
SW,1yanx6,2020/5/28 11:41,交易成功,119,0,广东省,广州市,2,1
SW,啦小熊维尼啦,2020/5/28 11:42,交易成功,34,0,内蒙古自治区,鄂尔多斯市,2,1
SW,orengyaqn,2020/5/28 11:50,交易成功,184,0,上海,上海市,2,1
SW,茜兽,2020/5/28 11:53,交易成功,94,0,湖南省,长沙市,1,1
SW,ryukicl,2020/5/28 11:57,交易成功,34,0,上海,上海市,1,2
SW,2crystal05,2020/5/28 12:00,交易成功,153,0,上海,上海市,2,1
SW,wxdj,2020/5/28 12:28,交易成功,94,0,江苏省,苏州市,1,1
SW,2夏雨落0,2020/5/28 12:31,交易成功,94,0,江苏省,南京市,1,1
SW,0mintian9,2020/5/28 12:36,交易成功,94,0,湖北省,神农架林区,1,2
SW,1zmffff_17,2020/5/28 12:49,交易成功,89,0,辽宁省,铁岭市,1,1
SW,2tb291666,2020/5/28 12:52,交易成功,94,0,湖北省,武汉市,1,1
SW,1queenie2,2020/5/28 12:59,交易成功,34,0,贵州省,贵阳市,2,1
SW,iwwyyjjlon,2020/5/28 13:17,交易成功,30,0,河南省,郑州市,1,1
SW,0wangbixiong_29,2020/5/28 13:19,交易成功,34,0,河北省,廊坊市,2,1
SW,6豆子的小木屋6,2020/5/28 13:29,交易成功,222,0,湖南省,长沙市,1,1
SW,8ciciuno18,2020/5/28 13:32,交易成功,30,0,北京,北京市,2,1
SW,3hp8910,2020/5/28 13:33,交易成功,99,0,浙江省,金华市,1,1
SW,5x2855467,2020/5/28 13:35,交易成功,34,0,浙江省,温州市,1,1
SW,lrhylovm,2020/5/28 13:39,交易成功,94,0,北京,北京市,1,1
SW,1jingzi02,2020/5/28 13:44,交易成功,89,0,江苏省,苏州市,1,1
SW,1lijun60,2020/5/28 13:45,交易成功,152,0,湖北省,武汉市,2,1
SW,妹抹茶小子,2020/5/28 13:50,交易成功,259,0,广东省,广州市,1,1
SW,murnoe,2020/5/28 14:02,交易成功,41,0,北京,北京市,2,1
SW,烦贝贝恼,2020/5/28 14:16,交易成功,66,0,上海,上海市,4,1
SW,iviviwine,2020/5/28 14:18,交易成功,149,8,广东省,深圳市,1,2
SW,1空谷幽兰23,2020/5/28 14:20,交易成功,99,0,辽宁省,沈阳市,1,1
SW,玲一生有你珑,2020/5/28 14:27,交易成功,160,0,四川省,遂宁市,1,1
SW,9tb_9253,2020/5/28 14:30,交易成功,249,0,湖南省,邵阳市,1,1
SW,呓听喃,2020/5/28 14:32,交易成功,94,0,河南省,漯河市,1,1
SW,8陈佩玲966777,2020/5/28 14:35,交易成功,38,0,广东省,深圳市,2,1
SW,iiamarabt,2020/5/28 14:41,交易成功,184,0,北京,北京市,2,1
SW,絮未起,2020/5/28 14:48,交易成功,30,0,上海,上海市,1,1
SW,0yvette1,2020/5/28 14:51,交易成功,168,0,浙江省,杭州市,1,1
SW,1cathay0904,2020/5/28 14:53,交易成功,94,0,广东省,佛山市,1,2
SW,瓜4957颜,2020/5/28 14:59,交易成功,99,0,广东省,深圳市,1,1
SW,3va1,2020/5/28 15:01,交易成功,99,0,上海,上海市,1,1
SW,2tanyifeng10,2020/5/28 15:02,交易成功,32,0,浙江省,绍兴市,1,1
SW,aco风,2020/5/28 15:22,交易成功,119,0,浙江省,杭州市,2,1
SW,a小歪帽catt,2020/5/28 15:26,交易成功,123,0,河南省,洛阳市,3,1
SW,5jenny4545,2020/5/28 15:26,交易成功,99,0,广东省,佛山市,1,1
SW,范儿,2020/5/28 15:31,交易成功,31,0,上海,上海市,2,1
SW,1quge6,2020/5/28 15:35,交易成功,94,0,湖北省,武汉市,1,1
SW,0vivian8309,2020/5/28 15:36,交易成功,118,6,上海,上海市,1,0
SW,ekushv,2020/5/28 15:37,交易成功,218,6,上海,上海市,1,1
SW,0娟娟_06,2020/5/28 15:38,交易成功,184,6,江苏省,南京市,1,1
SW,isweety_dos,2020/5/28 15:42,交易成功,99,0,天津,天津市,1,1
SW,聪笨笨猪爱熊,2020/5/28 15:44,交易成功,34,0,上海,上海市,1,0
SW,2fjh90,2020/5/28 15:44,交易成功,38,0,上海,上海市,2,1
SW,真想说遇见好,2020/5/28 15:47,交易成功,207,0,北京,北京市,1,1
SW,陶傲子,2020/5/28 15:51,交易成功,34,0,湖北省,咸宁市,2,1
SW,w141u,2020/5/28 15:57,交易成功,30,0,广东省,东莞市,1,1
SW,d好好相d,2020/5/28 15:58,交易成功,94,0,重庆,重庆市,1,1
SW,3滚滚圆89,2020/5/28 16:18,交易成功,276,0,上海,上海市,2,1
SW,悠冰华,2020/5/28 16:20,交易成功,184,0,内蒙古自治区,通辽市,3,1
SW,桦wy桦,2020/5/28 16:20,交易成功,30,0,北京,北京市,1,1
SW,w141u,2020/5/28 16:22,交易成功,30,0,广东省,东莞市,1,1
SW,2carrieyu0,2020/5/28 16:24,交易成功,94,0,广东省,汕头市,1,1
SW,1福气2,2020/5/28 16:26,交易成功,57,0,广东省,深圳市,4,2
SW,乐主角部,2020/5/28 16:31,交易成功,94,0,四川省,绵阳市,1,1
SW,5happyjerry17,2020/5/28 16:39,交易成功,250,6,上海,上海市,2,1
SW,丸野原紫,2020/5/28 16:40,交易成功,261,0,重庆,重庆市,1,1
SW,7liuying39,2020/5/28 16:45,交易成功,94,0,北京,北京市,1,1
SW,8zli14,2020/5/28 16:54,交易成功,99,0,北京,北京市,1,1
SW,0iamrainbowsoso20,2020/5/28 16:55,交易成功,146,6,上海,上海市,1,1
SW,2ll491,2020/5/28 17:00,交易成功,34,0,河南省,信阳市,2,1
SW,olinglingio,2020/5/28 17:13,交易成功,124,0,广东省,广州市,2,2
SW,ゃ小爱ん,2020/5/28 17:15,交易成功,94,0,上海,上海市,1,1
SW,9云9,2020/5/28 17:39,交易成功,34,0,广东省,深圳市,2,1
SW,寿情深顾,2020/5/28 17:41,交易成功,32,0,重庆,重庆市,2,1
SW,起四方要瘦的来,2020/5/28 17:43,交易成功,94,0,湖南省,长沙市,1,1
SW,d张小e,2020/5/28 18:03,交易成功,34,0,四川省,广安市,1,1
SW,7grazina14,2020/5/28 18:32,交易成功,79,0,上海,上海市,4,1
SW,华刘3,2020/5/28 18:41,交易成功,34,0,上海,上海市,2,1
SW,1luren6417516,2020/5/28 19:01,交易成功,34,0,广东省,东莞市,2,1
SW,2tb12345上山打老虎541,2020/5/28 19:07,交易成功,108,10,重庆,重庆市,1,1
SW,妈我幸福爸妈,2020/5/28 19:35,交易成功,99,0,山东省,潍坊市,1,1
SW,叨您叨,2020/5/28 19:40,交易成功,34,0,山东省,青岛市,2,1
SW,7tb985298,2020/5/28 19:43,交易成功,124,0,江苏省,南京市,2,1
SW,wzhoubw,2020/5/28 19:55,交易成功,158,0,山东省,济南市,1,1
SW,风炫枫,2020/5/28 19:59,交易成功,34,0,云南省,昆明市,2,2
SW,z雨城琉l,2020/5/28 20:02,交易成功,94,0,上海,上海市,1,1
SW,b费晓龙c,2020/5/28 20:02,交易成功,46,0,上海,上海市,2,1
SW,1轻描淡写09,2020/5/28 20:09,交易成功,54,0,湖南省,长沙市,3,1
SW,scaire,2020/5/28 20:17,交易成功,51,0,浙江省,温州市,4,1
SW,2pcp26755038,2020/5/28 20:26,交易成功,34,0,江苏省,南京市,2,1
SW,歌哈,2020/5/28 20:32,交易成功,34,0,陕西省,西安市,1,1
SW,aelaines,2020/5/28 20:35,交易成功,94,0,上海,上海市,1,1
SW,4qc7142qc72,2020/5/28 20:37,交易成功,160,8,北京,北京市,1,1
SW,蛋xin风吹壳,2020/5/28 20:49,交易成功,94,0,上海,上海市,1,1
SW,0joyce9203,2020/5/28 21:10,交易成功,50,0,上海,上海市,4,1
SW,狼儿,2020/5/28 21:16,交易成功,195,0,上海,上海市,2,1
SW,2姗姗love07,2020/5/28 21:17,交易成功,240,10,四川省,巴中市,1,1
SW,3w012210,2020/5/28 21:20,交易成功,239,0,辽宁省,盘锦市,2,1
SW,1helensu1,2020/5/28 21:31,交易成功,41,0,北京,北京市,2,1
SW,花made_裤,2020/5/28 21:37,交易成功,123,0,湖北省,武汉市,3,1
SW,月堕落光,2020/5/28 21:41,交易成功,85,0,上海,上海市,5,1
SW,2会飞的坦克2,2020/5/28 21:51,交易成功,89,0,安徽省,蚌埠市,1,1
SW,0ljler28,2020/5/28 21:55,交易成功,34,0,北京,北京市,2,1
SW,nlblpaule,2020/5/28 21:57,交易成功,74,0,四川省,成都市,1,1
SW,出肥没,2020/5/28 21:57,交易成功,89,0,陕西省,西安市,1,1
SW,myuki21ki,2020/5/28 22:04,交易成功,94,0,上海,上海市,1,1
SW,ljxkisabea,2020/5/28 22:05,交易成功,34,0,浙江省,嘉兴市,1,0
SW,iirene_ve,2020/5/28 22:09,交易成功,94,0,重庆,重庆市,1,1
SW,8兔纸的生活773,2020/5/28 22:11,交易成功,94,0,辽宁省,大连市,1,1
SW,0jane_xiaozyl_28,2020/5/28 22:12,交易成功,111,0,上海,上海市,2,2
SW,阿莎莎莎,2020/5/28 22:14,交易成功,111,0,湖北省,武汉市,1,1
SW,o胖胖ooo,2020/5/28 22:14,交易成功,34,0,江苏省,常州市,1,2
SW,npattovay,2020/5/28 22:17,交易成功,74,0,上海,上海市,1,1
SW,小54羊,2020/5/28 22:18,交易成功,86,0,河南省,商丘市,2,1
SW,y东y,2020/5/28 22:26,交易成功,145,0,河北省,承德市,2,0
SW,2谭月3,2020/5/28 22:28,交易成功,94,0,黑龙江省,佳木斯市,1,1
SW,1kandie16,2020/5/28 22:33,交易成功,80,0,山东省,青岛市,4,1
SW,2huangtianq3,2020/5/28 22:38,交易成功,99,0,北京,北京市,1,1
SW,9张小8,2020/5/28 22:57,交易成功,60,0,北京,北京市,2,1
SW,2jessieliguohu9,2020/5/28 22:59,交易成功,34,0,辽宁省,大连市,2,1
SW,2齐妮妮1,2020/5/28 23:01,交易成功,99,0,山东省,济宁市,1,1
SW,莫萦语,2020/5/28 23:02,交易成功,103,0,湖北省,恩施土家族苗族自治州,7,1
SW,eleonsgrn,2020/5/28 23:02,交易成功,99,0,北京,北京市,1,1
SW,1pdj22,2020/5/28 23:05,交易成功,74,0,浙江省,杭州市,1,1
SW,aaxron,2020/5/28 23:08,交易成功,32,0,广东省,深圳市,2,1
SW,hdarho,2020/5/28 23:08,交易成功,99,0,广东省,湛江市,1,1
SW,ndhjg,2020/5/28 23:11,交易成功,34,0,上海,上海市,2,1
SW,2huangtianq3,2020/5/28 23:14,交易成功,34,0,北京,北京市,1,1
SW,relysiangl,2020/5/28 23:15,交易成功,76,0,北京,北京市,6,1
SW,8lihao2008,2020/5/28 23:16,交易成功,62,0,云南省,临沧市,3,1
SW,foyangyu,2020/5/28 23:16,交易成功,151,8,北京,北京市,1,1
SW,unicewwn,2020/5/28 23:19,交易成功,94,0,福建省,泉州市,1,1
SW,2aihuan17,2020/5/28 23:23,交易成功,193,10,河南省,洛阳市,1,1
SW,1candy_88,2020/5/28 23:25,交易成功,34,0,北京,北京市,1,1
SW,rbuilding.gl,2020/5/28 23:28,交易成功,179,0,北京,北京市,1,1
SW,0jia1016_28,2020/5/28 23:31,交易成功,111,0,安徽省,芜湖市,2,1
SW,ewinky_cn,2020/5/28 23:31,交易成功,147,6,上海,上海市,1,1
SW,7t_1488452643077_03,2020/5/28 23:40,交易成功,119,6,浙江省,宁波市,1,1
SW,0taomimi06,2020/5/28 23:45,交易成功,212,10,山西省,大同市,1,2
SW,cliujn,2020/5/29 0:15,交易成功,49,0,上海,上海市,1,2
SW,2林家铺子96,2020/5/29 0:51,交易成功,40,0,广东省,广州市,1,1
SW,0ailu0,2020/5/29 2:19,交易成功,125,0,广东省,深圳市,8,2
SW,小ev娇,2020/5/29 6:08,交易成功,245,6,江苏省,常州市,1,1
SW,斯爱新觉罗戎坦,2020/5/29 6:57,交易成功,41,0,上海,上海市,2,1
SW,丸如果樱桃没子,2020/5/29 7:32,交易成功,212,0,云南省,曲靖市,1,1
SW,3黄欣3,2020/5/29 7:55,交易成功,179,0,海南省,海口市,1,1
SW,8sunyoy8,2020/5/29 8:49,交易成功,204,0,北京,北京市,1,1
SW,iwanggui5,2020/5/29 9:39,交易成功,62,0,河北省,张家口市,5,1
SW,0囡囡最乖08,2020/5/29 9:51,交易成功,113,6,江苏省,苏州市,1,2
SW,圈圈,2020/5/29 10:03,交易成功,235,0,广东省,深圳市,1,1
SW,栗爱哦,2020/5/29 10:13,交易成功,144,0,福建省,宁德市,1,1
SW,2jane_yan9,2020/5/29 10:15,交易成功,204,0,上海,上海市,2,1
SW,8水晶葡萄sjh16,2020/5/29 10:16,交易成功,141,0,河北省,石家庄市,1,1
SW,lwyhr,2020/5/29 10:32,交易成功,200,0,北京,北京市,1,1
SW,1helensu1,2020/5/29 10:35,交易成功,174,0,北京,北京市,1,1
SW,ygzzzzd4,2020/5/29 11:36,交易成功,176,0,山西省,晋中市,1,1
SW,林媳,2020/5/29 12:06,交易成功,208,0,广东省,东莞市,1,1
SW,0likunw27,2020/5/29 12:29,交易成功,32,0,广东省,东莞市,2,1
SW,0燕窝26,2020/5/29 12:34,交易成功,49,0,重庆,重庆市,2,1
SW,哈莲哈,2020/5/29 12:49,交易成功,248,0,北京,北京市,1,1
SW,ntbcaolig,2020/5/29 12:56,交易成功,73,0,上海,上海市,4,1
SW,bannake,2020/5/29 13:50,交易成功,40,0,广东省,广州市,1,1
SW,2casablanca_9,2020/5/29 14:10,交易成功,149,0,广东省,东莞市,1,1
SW,7apple97,2020/5/29 14:10,交易成功,200,0,四川省,眉山市,1,1
SW,3tb961127,2020/5/29 14:29,交易成功,264,8,北京,北京市,1,1
SW,东yoyo东,2020/5/29 14:51,交易成功,245,0,贵州省,贵阳市,1,1
SW,8lemo8,2020/5/29 15:24,交易成功,178,0,北京,北京市,1,1
SW,条吃了鱼,2020/5/29 15:32,交易成功,202,0,上海,上海市,1,1
SW,8田幂幂3,2020/5/29 15:34,交易成功,124,10,河南省,安阳市,1,0
SW,月月,2020/5/29 16:24,交易成功,209,8,安徽省,合肥市,1,1
SW,1jessica91,2020/5/29 16:36,交易成功,273,0,上海,上海市,1,1
SW,2心爱宝宝6,2020/5/29 18:00,交易成功,154,0,辽宁省,沈阳市,1,1
SW,2丸子小樱桃17,2020/5/29 18:00,交易成功,58,0,安徽省,合肥市,2,1
SW,gthyanu,2020/5/29 18:39,交易成功,208,0,北京,北京市,1,1
SW,8zhanguilin88,2020/5/29 19:04,交易成功,144,0,广东省,广州市,1,1
SW,8那月,2020/5/29 19:18,交易成功,234,6,上海,上海市,1,2
SW,0rubing18,2020/5/29 19:26,交易成功,255,0,北京,北京市,1,1
SW,8tb13369098,2020/5/29 19:29,交易成功,144,0,天津,天津市,1,1
SW,牛天然x,2020/5/29 19:37,交易成功,49,0,北京,北京市,2,1
SW,一w一世,2020/5/29 19:39,交易成功,228,6,浙江省,绍兴市,1,1
SW,5hj136020560,2020/5/29 20:05,交易成功,123,0,上海,上海市,1,1
SW,2coolguy04,2020/5/29 20:54,交易成功,49,0,四川省,成都市,2,2
SW,2xifancl3,2020/5/29 21:07,交易成功,34,0,江苏省,镇江市,2,1
SW,结泡沫局,2020/5/29 21:11,交易成功,143,0,上海,上海市,1,0
SW,cyjfcjjy,2020/5/29 21:11,交易成功,134,0,江苏省,扬州市,1,1
SW,文允子,2020/5/29 21:16,交易成功,44,0,辽宁省,大连市,2,2
SW,更比以丑,2020/5/29 21:25,交易成功,224,0,北京,北京市,1,1
SW,o朱玲慧wilw,2020/5/29 21:47,交易成功,49,0,江苏省,镇江市,2,1
SW,9朱晓蓉4,2020/5/29 22:01,交易成功,144,0,上海,上海市,1,1
SW,1fengqingyu_13,2020/5/29 22:16,交易成功,176,0,贵州省,遵义市,1,1
SW,是怎么可能我,2020/5/29 22:20,交易成功,230,6,上海,上海市,1,2
SW,0pp05,2020/5/29 22:24,交易成功,73,0,北京,北京市,3,1
SW,ufanhuan,2020/5/29 22:25,交易成功,256,0,上海,上海市,1,1
SW,n丁a,2020/5/29 22:32,交易成功,201,0,湖北省,武汉市,3,1
SW,cjulia_tolmh,2020/5/29 22:35,交易成功,148,0,天津,天津市,2,1
SW,1长寿之乡24,2020/5/29 23:10,交易成功,138,10,湖北省,武汉市,1,1
SW,xjackguz,2020/5/29 23:10,交易成功,149,0,上海,上海市,1,1
SW,rweiweilovesubu,2020/5/29 23:22,交易成功,236,0,上海,上海市,1,1
SW,丸卡哇伊m子,2020/5/29 23:32,交易成功,167,0,安徽省,六安市,1,1
SW,3ljx6300,2020/5/29 23:50,交易成功,66,0,江苏省,泰州市,3,1
SW,3心想事成38,2020/5/30 0:10,交易成功,53,0,广东省,中山市,2,1
SW,8tiger02058,2020/5/30 0:27,交易成功,196,0,广东省,广州市,1,1
SW,1tb3927928_22,2020/5/30 4:44,交易成功,147,8,广东省,广州市,1,2
SW,0liaoqing21,2020/5/30 5:48,交易成功,218,0,贵州省,六盘水市,1,1
SW,望ta亭,2020/5/30 6:35,交易成功,251,0,江苏省,苏州市,1,1
SW,1ayang_9,2020/5/30 7:14,交易成功,180,0,上海,上海市,1,1
SW,rricgmorea,2020/5/30 7:29,交易成功,40,0,山东省,青岛市,1,1
SW,9何佳佳209,2020/5/30 8:15,交易成功,112,0,广西壮族自治区,柳州市,3,1
SW,比阿琳,2020/5/30 9:03,交易成功,229,6,浙江省,嘉兴市,1,1
SW,旭归二,2020/5/30 9:09,交易成功,204,0,天津,天津市,1,1
SW,1周可9,2020/5/30 9:36,交易成功,144,0,黑龙江省,哈尔滨市,1,1
SW,z郭泽彬b,2020/5/30 9:51,交易成功,49,0,四川省,成都市,2,2
SW,吖天草,2020/5/30 9:55,交易成功,188,0,海南省,三亚市,2,1
SW,街琳琳1,2020/5/30 10:11,交易成功,49,0,山西省,晋城市,1,2
SW,1君君19961,2020/5/30 10:12,交易成功,39,0,上海,上海市,2,2
SW,0yoyo198705,2020/5/30 10:30,交易成功,46,0,上海,上海市,1,1
SW,城巴下,2020/5/30 10:32,交易成功,135,0,江苏省,无锡市,1,0
SW,宝王佳宝,2020/5/30 10:51,交易成功,189,0,上海,上海市,1,2
SW,tlstarb,2020/5/30 10:56,交易成功,247,0,北京,北京市,1,1
SW,6ych028,2020/5/30 11:46,交易成功,125,6,江苏省,苏州市,1,1
SW,宅huma女,2020/5/30 11:47,交易成功,179,0,广东省,江门市,2,1
SW,kiamkikiandko,2020/5/30 12:07,交易成功,40,0,上海,上海市,1,1
SW,4kola17,2020/5/30 12:30,交易成功,200,0,北京,北京市,1,1
SW,bshy,2020/5/30 12:51,交易成功,144,0,上海,上海市,1,1
SW,lgenghau,2020/5/30 13:19,交易成功,149,0,江苏省,南京市,1,1
SW,9可爱的小叶5,2020/5/30 13:29,交易成功,157,0,重庆,重庆市,1,1
SW,凯d歌,2020/5/30 13:40,交易成功,49,0,四川省,内江市,2,3
SW,5chensiwe5,2020/5/30 13:57,交易成功,143,0,上海,上海市,1,1
SW,纸天堂上,2020/5/30 14:23,交易成功,288,0,上海,上海市,2,1
SW,0泽泽200070,2020/5/30 14:25,交易成功,193,0,黑龙江省,哈尔滨市,1,1
SW,0斐斐521,2020/5/30 14:45,交易成功,247,6,江苏省,南通市,1,1
SW,ualicechue,2020/5/30 15:10,交易成功,98,0,广东省,深圳市,2,0
SW,1wjtt_0,2020/5/30 15:11,交易成功,144,0,黑龙江省,齐齐哈尔市,1,1
SW,国布小布怀念啦,2020/5/30 15:17,交易成功,131,0,北京,北京市,1,1
SW,8浪漫一生69,2020/5/30 15:28,交易成功,49,0,四川省,德阳市,2,2
SW,4nina64,2020/5/30 15:42,交易成功,149,0,广东省,广州市,1,1
SW,2大玉儿6412,2020/5/30 15:45,交易成功,133,0,北京,北京市,1,1
SW,5happyjerry17,2020/5/30 17:06,交易成功,117,0,上海,上海市,1,1
SW,5王医生18,2020/5/30 17:47,交易成功,144,0,重庆,重庆市,1,1
SW,tloveco,2020/5/30 17:49,交易成功,194,0,河北省,邯郸市,1,1
SW,小xiaoy于,2020/5/30 17:51,交易成功,155,0,浙江省,嘉兴市,1,2
SW,春那年逝去天,2020/5/30 18:26,交易成功,182,8,广东省,深圳市,2,1
SW,7t_1489899275318_08,2020/5/30 18:39,交易成功,196,0,江苏省,南京市,2,1
SW,_mickey7,2020/5/30 19:10,交易成功,202,0,四川省,成都市,1,1
SW,4mikephon3,2020/5/30 19:13,交易成功,336,0,福建省,漳州市,7,1
SW,唱畅哥歌,2020/5/30 19:20,交易成功,44,0,广东省,深圳市,3,1
SW,丫菟,2020/5/30 19:36,交易成功,130,0,浙江省,杭州市,1,1
SW,1cathel4,2020/5/30 19:40,交易成功,218,0,黑龙江省,哈尔滨市,1,1
SW,5sunyun1988,2020/5/30 19:53,交易成功,166,0,浙江省,杭州市,2,1
SW,小捉猴,2020/5/30 19:55,交易成功,254,0,安徽省,蚌埠市,1,1
SW,6tb9080466,2020/5/30 19:56,交易成功,39,0,湖北省,武汉市,2,2
SW,小pp双,2020/5/30 20:01,交易成功,144,0,广东省,广州市,1,1
SW,icyck,2020/5/30 20:07,交易成功,177,0,湖南省,长沙市,1,1
SW,义糖糖1,2020/5/30 20:10,交易成功,49,0,浙江省,金华市,2,1
SW,朵珠珠之彩朵,2020/5/30 20:21,交易成功,144,0,上海,上海市,1,1
SW,1esterwon1,2020/5/30 20:22,交易成功,39,0,广东省,东莞市,2,1
SW,麋久时鹿,2020/5/30 20:35,交易成功,218,10,湖南省,常德市,1,1
SW,丸无敌仔,2020/5/30 20:37,交易成功,199,0,上海,上海市,5,1
SW,人一丈锦绣路,2020/5/30 20:39,交易成功,207,0,河北省,石家庄市,1,1
SW,9a3461078,2020/5/30 21:23,交易成功,172,0,黑龙江省,大庆市,1,1
SW,2阳阳宝08,2020/5/30 21:36,交易成功,144,0,陕西省,西安市,1,1
SW,0tracy_heqin21,2020/5/30 21:38,交易成功,248,0,上海,上海市,1,1
SW,uamyps,2020/5/30 21:40,交易成功,267,0,吉林省,长春市,1,1
SW,0shouting51,2020/5/30 21:49,交易成功,144,0,江苏省,南通市,1,1
SW,p谭羽婷s,2020/5/30 22:01,交易成功,49,0,江苏省,南京市,1,1
SW,十玲珑三,2020/5/30 22:03,交易成功,230,0,辽宁省,鞍山市,1,1
SW,0t_1498988497022_07,2020/5/30 22:26,交易成功,223,0,广东省,广州市,1,1
SW,姐美丽张8,2020/5/30 22:36,交易成功,177,8,山东省,济南市,1,2
SW,8valleyfish11,2020/5/30 22:36,交易成功,142,8,天津,天津市,1,1
SW,8youkin_18,2020/5/30 23:04,交易成功,156,0,浙江省,杭州市,1,1
SW,1f1y8,2020/5/30 23:04,交易成功,144,0,广东省,惠州市,1,1
SW,9清酒灼心17195414,2020/5/30 23:09,交易成功,215,0,四川省,成都市,1,1
