order_id,user_id,price,platform,payment_provider,create_time,pay_time
52087,67299615,25,android,wxpay,2020/2/21 23:34,2020/2/21 23:35
52088,116822061,248,ios,applepay,2020/2/21 23:34,2020/4/1 12:05
52090,64667391,25,ios,applepay,2020/2/21 23:42,2020/4/1 12:05
52092,124003270,248,ios,applepay,2020/2/21 23:44,2020/4/1 12:05
52093,84168219,25,ios,applepay,2020/2/21 23:48,2020/4/1 12:05
52094,82193842,248,ios,applepay,2020/2/21 23:51,2020/4/1 12:05
52096,64514288,248,android,wxpay,2020/2/22 0:14,2020/2/22 0:15
52097,59325545,25,ios,applepay,2020/2/22 0:17,2020/4/1 12:05
52102,115958656,25,ios,applepay,2020/2/22 0:52,2020/4/1 12:05
52103,11054048,248,ios,applepay,2020/2/22 0:55,2020/4/1 12:05
52104,22585603,248,android,wxpay,2020/2/22 1:02,2020/2/22 1:03
52105,28925401,248,android,alipay,2020/2/22 1:09,2020/2/22 1:10
52111,77859890,248,ios,applepay,2020/2/22 2:13,2020/4/1 12:05
52112,53970825,248,ios,applepay,2020/2/22 2:19,2020/4/1 12:05
52114,123788140,25,ios,applepay,2020/5/26 9:51,2020/5/26 9:52
52115,119903441,68,ios,applepay,2020/2/22 3:20,2020/4/1 12:05
52118,69424943,248,ios,applepay,2020/2/22 4:06,2020/4/1 12:05
52121,105705172,248,ios,applepay,2020/2/22 5:57,2020/4/1 12:05
52123,46651672,68,ios,applepay,2020/2/22 6:20,2020/4/1 12:05
52124,38923419,248,ios,applepay,2020/2/22 6:39,2020/4/1 12:05
52129,51964196,248,ios,applepay,2020/2/22 7:21,2020/4/1 12:05
52130,115175705,248,ios,applepay,2020/2/22 7:22,2020/4/1 12:05
52132,102288762,248,android,wxpay,2020/2/22 7:33,2020/2/22 7:34
52136,123894389,68,android,alipay,2020/2/22 7:38,2020/2/22 7:39
52137,112919855,25,ios,applepay,2020/2/22 7:50,2020/4/1 12:05
52143,12996573,68,ios,applepay,2020/2/22 8:03,2020/4/1 12:05
52144,54018196,25,android,wxpay,2020/2/22 8:07,2020/2/22 8:08
52146,11394501,248,ios,applepay,2020/2/22 8:10,2020/4/1 12:05
52147,89263988,248,ios,applepay,2020/2/22 8:11,2020/4/1 12:05
52148,124013451,25,ios,applepay,2020/2/22 8:11,2020/4/1 12:05
52150,20205811,248,ios,applepay,2020/2/22 8:22,2020/2/22 8:23
52160,102174969,248,ios,applepay,2020/3/23 21:09,2020/4/1 12:06
52163,119661284,248,ios,applepay,2020/2/22 9:10,2020/4/1 12:05
52167,10586947,248,ios,applepay,2020/2/22 9:21,2020/4/1 12:05
52168,18822676,248,ios,applepay,2020/2/22 9:21,2020/4/1 12:05
52169,101377881,25,android,wxpay,2020/2/22 9:24,2020/2/22 9:25
52172,124018495,25,android,wxpay,2020/2/22 9:34,2020/2/22 9:35
52173,109703229,25,ios,applepay,2020/2/22 9:35,2020/4/1 12:05
52177,73609368,248,ios,applepay,2020/2/22 9:04,2020/2/22 9:46
52179,56441752,248,ios,applepay,2020/2/22 9:48,2020/4/1 12:05
52180,48049755,25,ios,applepay,2020/2/22 9:49,2020/4/1 12:05
52182,124021466,248,android,alipay,2020/2/22 9:49,2020/2/22 9:51
52183,123999118,248,ios,applepay,2020/2/22 9:51,2020/2/22 9:52
52188,124022611,248,android,alipay,2020/2/22 10:01,2020/2/22 10:02
52189,29757144,25,android,wxpay,2020/2/22 10:03,2020/2/22 10:04
52192,116018672,25,ios,applepay,2020/2/22 10:15,2020/4/1 12:05
52196,13999186,248,ios,applepay,2020/2/22 10:19,2020/4/1 12:05
52197,53315779,25,ios,applepay,2020/2/22 10:20,2020/4/1 12:05
52198,64984120,25,ios,applepay,2020/5/31 21:14,2020/5/31 21:16
52201,123967081,25,android,wxpay,2020/2/22 10:30,2020/2/22 10:31
52203,82110958,248,ios,applepay,2020/2/22 10:32,2020/4/1 12:05
52205,85698125,25,ios,applepay,2020/2/22 10:38,2020/4/1 12:05
52206,86410417,248,ios,applepay,2020/2/22 10:42,2020/4/1 12:05
52213,90091005,248,android,wxpay,2020/2/22 11:02,2020/2/22 11:03
52219,63083472,248,android,wxpay,2020/2/22 11:07,2020/2/22 11:08
52220,31337946,248,android,wxpay,2020/2/22 11:10,2020/2/22 11:11
52221,71363288,248,ios,applepay,2020/2/22 10:39,2020/2/22 11:16
52223,112673313,248,android,wxpay,2020/2/22 11:17,2020/2/22 11:18
52225,124030800,248,ios,applepay,2020/2/22 11:29,2020/4/1 12:05
52227,101272085,248,android,wxpay,2020/2/22 11:36,2020/2/22 11:37
52229,117653580,248,android,alipay,2020/2/22 11:41,2020/2/22 11:42
52230,15166615,68,ios,applepay,2020/2/22 11:42,2020/4/1 12:05
52232,115763005,25,android,alipay,2020/2/22 11:48,2020/2/22 11:49
52233,109091620,25,android,wxpay,2020/2/22 11:49,2020/2/22 11:50
52235,123977981,248,ios,applepay,2020/2/22 11:54,2020/4/1 12:05
52237,107191190,25,android,wxpay,2020/2/22 12:02,2020/2/22 12:03
52238,123824611,68,android,alipay,2020/2/22 12:04,2020/2/22 12:05
52241,68526688,25,android,wxpay,2020/2/22 12:12,2020/2/22 12:13
52242,123980007,25,ios,applepay,2020/2/22 12:14,2020/4/1 12:05
52245,72871365,248,ios,applepay,2020/2/22 12:21,2020/2/22 12:22
52246,77264691,248,ios,applepay,2020/2/22 12:27,2020/4/1 12:05
52250,41866028,248,ios,applepay,2020/2/22 12:32,2020/4/1 12:05
52253,94415736,25,ios,applepay,2020/3/23 12:07,2020/4/1 12:06
52256,89911482,248,ios,applepay,2020/2/22 12:50,2020/4/1 12:05
52257,73661113,248,ios,applepay,2020/2/22 12:52,2020/4/1 12:05
52264,116369918,248,ios,applepay,2020/2/22 12:43,2020/4/1 12:05
52265,20152244,248,android,wxpay,2020/2/22 13:36,2020/2/22 13:37
52266,81724237,248,ios,applepay,2020/2/22 13:39,2020/4/1 12:05
52268,123883582,248,ios,applepay,2020/2/22 13:50,2020/4/1 12:05
52271,122440924,25,ios,applepay,2020/2/22 14:04,2020/4/1 12:05
52272,97506409,25,android,alipay,2020/2/22 14:04,2020/2/22 14:05
52273,106037179,25,android,wxpay,2020/2/22 14:07,2020/2/22 14:08
52274,122043123,25,ios,applepay,2020/2/22 14:12,2020/4/1 12:05
52276,123977934,25,android,wxpay,2020/2/22 14:18,2020/2/22 14:19
52278,123970619,68,android,wxpay,2020/2/22 14:27,2020/2/22 14:28
52283,82300893,248,ios,applepay,2020/2/22 14:38,2020/4/1 12:05
52286,87704797,248,ios,applepay,2020/2/22 14:44,2020/4/1 12:05
52287,71394645,25,android,wxpay,2020/2/22 14:48,2020/2/22 14:49
52288,122244176,248,ios,applepay,2020/2/22 14:48,2020/4/1 12:05
52289,122352370,248,ios,applepay,2020/2/22 14:51,2020/4/1 12:05
52293,71240006,25,android,wxpay,2020/2/22 15:26,2020/2/22 15:27
52295,83578970,248,ios,applepay,2020/2/22 15:28,2020/4/1 12:05
52297,70569410,248,ios,applepay,2020/2/22 15:30,2020/4/1 12:05
52298,21132694,25,ios,applepay,2020/2/22 15:30,2020/4/1 12:05
52302,118453979,248,android,wxpay,2020/2/22 15:43,2020/2/22 15:44
52303,122499565,248,ios,applepay,2020/2/22 15:44,2020/4/1 12:05
52308,83316116,248,android,wxpay,2020/2/22 15:57,2020/2/22 15:58
52309,33886914,248,ios,applepay,2020/2/21 23:39,2020/2/22 15:59
52315,88995650,25,ios,applepay,2020/2/22 16:17,2020/4/1 12:05
52316,18868728,25,ios,applepay,2020/2/22 16:19,2020/4/1 12:05
52317,64111811,68,ios,applepay,2020/2/22 16:22,2020/4/1 12:05
52319,107867977,248,android,wxpay,2020/2/22 16:35,2020/2/22 16:36
52325,115651459,25,android,wxpay,2020/2/22 16:42,2020/2/22 16:43
52327,76987310,248,ios,applepay,2020/2/22 16:57,2020/4/1 12:05
52328,123968474,25,android,wxpay,2020/2/22 17:06,2020/2/22 17:07
52332,23517068,248,ios,applepay,2020/2/22 17:39,2020/4/1 12:05
52335,34873571,25,ios,applepay,2020/2/22 17:50,2020/4/1 12:05
52336,10354066,248,android,wxpay,2020/2/22 17:51,2020/2/22 17:52
52337,124028492,248,ios,applepay,2020/2/22 17:35,2020/4/1 12:05
52339,124058529,248,ios,applepay,2020/2/22 17:56,2020/4/1 12:05
52343,123712794,248,ios,applepay,2020/2/22 18:10,2020/4/1 12:05
52344,34445974,248,android,wxpay,2020/2/22 18:10,2020/2/22 18:11
52345,73605526,25,android,wxpay,2020/2/22 18:11,2020/2/22 18:12
52348,58175043,25,ios,applepay,2020/2/22 18:45,2020/4/1 12:05
52349,68504807,25,android,alipay,2020/2/22 18:47,2020/2/22 18:48
52366,22334004,248,ios,applepay,2020/2/22 19:41,2020/4/1 12:05
52370,121274890,248,android,alipay,2020/2/22 19:50,2020/2/22 19:51
52372,117390818,25,android,wxpay,2020/2/22 20:03,2020/2/22 20:04
52373,122118711,25,android,wxpay,2020/2/22 20:14,2020/2/22 20:15
52377,124078347,68,ios,applepay,2020/2/22 20:22,2020/4/1 12:05
52382,124015049,248,ios,applepay,2020/2/22 20:34,2020/4/1 12:05
52384,99255105,248,ios,applepay,2020/2/22 20:43,2020/4/1 12:05
52388,117456511,25,ios,applepay,2020/2/22 20:53,2020/2/22 20:54
52389,100315994,248,android,wxpay,2020/2/22 20:53,2020/2/22 20:54
52392,124080017,248,ios,applepay,2020/2/22 21:03,2020/4/1 12:05
52398,119580528,25,ios,applepay,2020/2/22 21:14,2020/4/1 12:05
52399,63504733,25,ios,applepay,2020/2/22 21:18,2020/4/1 12:05
52400,82702172,248,ios,applepay,2020/2/22 21:18,2020/2/22 21:19
52401,53468579,68,ios,applepay,2020/2/22 21:20,2020/4/1 12:05
52402,44873373,68,android,wxpay,2020/2/22 21:20,2020/2/22 21:21
52406,113755549,248,android,wxpay,2020/2/22 21:32,2020/2/22 21:33
52410,80206609,25,ios,applepay,2020/2/22 21:37,2020/2/22 21:38
52415,38112639,248,android,alipay,2020/2/22 21:41,2020/2/22 21:42
52421,75962382,68,ios,applepay,2020/3/23 10:49,2020/4/1 12:06
52425,78181023,25,android,wxpay,2020/2/22 22:04,2020/2/22 22:05
52426,124088260,248,android,wxpay,2020/2/22 22:04,2020/2/22 22:05
52428,31274894,248,ios,applepay,2020/2/22 22:09,2020/4/1 12:05
52431,33446170,25,ios,applepay,2020/2/22 22:18,2020/4/1 12:05
52436,72365896,248,ios,applepay,2020/2/22 22:30,2020/4/1 12:05
52438,122933320,248,android,wxpay,2020/2/22 22:42,2020/2/22 22:43
52440,105298427,25,ios,applepay,2020/2/22 22:47,2020/4/1 12:05
52443,70566693,248,android,wxpay,2020/2/22 22:58,2020/2/22 22:59
52447,46285300,248,android,alipay,2020/2/22 23:17,2020/2/22 23:18
52449,124092077,25,ios,applepay,2020/2/22 23:23,2020/4/1 12:05
52453,123998165,248,ios,applepay,2020/2/22 23:39,2020/4/1 12:05
52455,65489919,25,ios,applepay,2020/2/22 23:44,2020/4/1 12:05
52462,94931980,248,ios,applepay,2020/2/23 0:03,2020/4/1 12:05
52463,89803895,25,ios,applepay,2020/2/23 0:04,2020/2/23 0:05
52465,124096834,25,ios,applepay,2020/2/23 0:17,2020/4/1 12:05
52468,60342820,68,ios,applepay,2020/2/23 0:45,2020/4/1 12:05
52469,90615683,25,ios,applepay,2020/2/23 0:59,2020/4/1 12:05
52470,31326523,25,ios,applepay,2020/2/23 0:58,2020/4/1 12:05
52472,19705406,248,ios,applepay,2020/2/23 1:06,2020/4/1 12:05
52478,73895969,248,ios,applepay,2020/2/23 1:29,2020/4/1 12:05
52489,42046732,248,ios,wxpay,2020/2/23 7:29,2020/2/23 7:30
52490,123331898,68,ios,applepay,2020/2/23 7:35,2020/4/1 12:05
52493,13368617,248,android,wxpay,2020/4/30 8:35,2020/4/30 8:36
52496,89208081,248,ios,applepay,2020/2/23 7:58,2020/4/1 12:05
52497,80533316,248,android,alipay,2020/2/23 8:04,2020/2/23 8:05
52500,102062467,248,ios,applepay,2020/2/23 8:33,2020/4/1 12:05
52501,121676664,25,android,wxpay,2020/2/23 8:34,2020/2/23 8:35
52502,73316795,248,android,wxpay,2020/2/23 8:39,2020/2/23 8:40
52505,98815504,248,ios,applepay,2020/2/23 8:46,2020/4/1 12:05
52506,10430287,248,android,alipay,2020/2/23 8:47,2020/2/23 8:48
52508,124104112,25,android,wxpay,2020/2/23 8:53,2020/2/23 8:54
52509,116000031,68,ios,applepay,2020/2/23 8:59,2020/4/1 12:05
52513,25501913,68,ios,applepay,2020/2/23 9:06,2020/4/1 12:05
52518,124106735,248,ios,applepay,2020/3/24 12:54,2020/4/1 12:06
52524,75257924,248,ios,applepay,2020/2/23 9:28,2020/4/1 12:05
52535,11877315,248,android,wxpay,2020/2/23 9:58,2020/2/23 9:59
52539,76777089,25,ios,applepay,2020/2/23 10:07,2020/4/1 12:05
52541,121450514,248,android,wxpay,2020/2/23 10:08,2020/2/23 10:09
52544,51400717,25,android,wxpay,2020/2/23 10:13,2020/2/23 10:14
52545,37523993,25,ios,applepay,2020/2/23 10:15,2020/4/1 12:05
52547,101820158,248,ios,applepay,2020/2/23 10:21,2020/4/1 12:05
52551,18701632,248,ios,applepay,2020/2/23 10:26,2020/4/1 12:05
52554,16423316,25,ios,applepay,2020/2/23 10:32,2020/4/1 12:05
52555,4277732,248,android,wxpay,2020/2/23 10:43,2020/2/23 10:44
52556,71213496,248,ios,applepay,2020/4/13 18:07,2020/4/13 18:08
52561,98649325,248,ios,applepay,2020/2/23 9:58,2020/4/1 12:05
52563,56610917,68,android,wxpay,2020/2/23 11:05,2020/2/23 11:06
52565,62407195,68,ios,applepay,2020/2/23 11:13,2020/4/1 12:05
52567,12606108,68,android,wxpay,2020/6/23 8:27,2020/6/23 8:28
52571,123903057,248,ios,applepay,2020/2/23 11:21,2020/4/1 12:05
52575,123940777,25,ios,applepay,2020/2/23 11:37,2020/4/1 12:05
52577,77071038,248,android,wxpay,2020/2/23 11:41,2020/2/23 11:42
52579,79670452,68,ios,applepay,2020/2/23 11:48,2020/4/1 12:05
52580,30185344,25,ios,applepay,2020/2/20 21:11,2020/4/1 12:05
52582,43618186,248,android,wxpay,2020/2/23 11:55,2020/2/23 11:56
52585,66216171,68,ios,applepay,2020/2/23 12:00,2020/4/1 12:05
52587,33461966,25,android,wxpay,2020/2/23 12:05,2020/2/23 12:06
52588,122868585,68,android,alipay,2020/2/23 12:09,2020/2/23 12:10
52591,66621702,68,ios,applepay,2020/2/23 12:14,2020/4/1 12:05
52593,88380302,248,android,wxpay,2020/2/23 12:27,2020/2/23 12:28
52596,85478903,25,ios,applepay,2020/2/23 12:35,2020/4/1 12:05
52597,25891199,248,ios,applepay,2020/2/23 12:49,2020/4/1 12:05
52598,123881395,25,ios,applepay,2020/2/22 19:56,2020/4/1 12:05
52602,123763479,25,android,wxpay,2020/2/23 13:11,2020/2/23 13:12
52604,16393707,25,ios,applepay,2020/3/1 10:28,2020/4/1 12:06
52605,123778002,248,ios,applepay,2020/2/23 13:31,2020/4/1 12:05
52609,39156555,25,ios,applepay,2020/2/23 13:40,2020/4/1 12:05
52610,79536760,68,ios,applepay,2020/2/23 13:42,2020/4/1 12:05
52611,26939484,248,ios,applepay,2020/2/23 13:44,2020/4/1 12:05
52612,50347388,25,ios,applepay,2020/2/23 13:44,2020/4/1 12:05
52613,123289396,248,android,wxpay,2020/2/23 13:46,2020/2/23 13:48
52615,68447859,248,android,wxpay,2020/2/23 13:54,2020/2/23 13:55
52618,123716535,248,ios,applepay,2020/2/23 14:06,2020/2/23 14:07
52619,124050815,248,android,wxpay,2020/2/23 14:13,2020/2/23 14:14
52624,58340771,25,ios,applepay,2020/2/23 14:31,2020/4/1 12:05
52625,121197324,248,android,wxpay,2020/2/23 14:37,2020/2/23 14:38
52631,96405523,25,ios,applepay,2020/2/23 15:15,2020/4/1 12:05
52633,102613778,25,ios,applepay,2020/2/20 20:35,2020/4/1 12:05
52635,115675651,248,ios,applepay,2020/2/22 6:43,2020/4/1 12:05
52638,75364124,248,ios,applepay,2020/2/23 15:46,2020/4/1 12:05
52639,123882790,25,ios,applepay,2020/2/23 15:48,2020/4/1 12:05
52640,124018813,25,android,wxpay,2020/2/23 15:52,2020/2/23 15:53
52643,124117473,68,ios,applepay,2020/2/23 16:02,2020/4/1 12:05
52646,123673144,25,ios,applepay,2020/2/23 16:11,2020/4/1 12:05
52647,109567900,248,ios,applepay,2020/2/23 16:15,2020/4/1 12:05
52648,84940920,248,ios,applepay,2020/2/23 16:18,2020/4/1 12:05
52649,15993402,248,ios,applepay,2020/2/23 16:20,2020/4/1 12:05
52650,83893238,25,ios,applepay,2020/2/23 16:24,2020/4/1 12:05
52654,124124047,25,android,wxpay,2020/2/23 16:34,2020/2/23 16:35
52655,59017471,25,ios,applepay,2020/2/23 16:34,2020/4/1 12:05
52656,122214636,248,android,wxpay,2020/2/23 16:34,2020/2/23 16:36
52657,124142410,25,android,wxpay,2020/2/23 16:38,2020/2/23 16:39
52659,124143753,248,ios,applepay,2020/2/23 16:44,2020/4/1 12:05
52660,30785725,248,ios,applepay,2020/2/23 9:34,2020/4/1 12:05
52662,100155449,248,android,wxpay,2020/2/23 17:07,2020/2/23 17:08
52665,61947424,25,ios,applepay,2020/2/23 17:23,2020/4/1 12:05
52668,32929975,248,ios,applepay,2020/2/23 17:43,2020/4/1 12:05
52669,47408479,25,ios,applepay,2020/3/30 12:14,2020/4/1 12:06
52674,42366715,68,ios,applepay,2020/2/23 18:23,2020/4/1 12:05
52675,59866220,25,ios,applepay,2020/2/23 18:25,2020/4/1 12:05
52676,122667805,248,ios,applepay,2020/2/23 18:34,2020/4/1 12:05
52677,80698661,68,ios,applepay,2020/2/23 18:35,2020/4/1 12:05
52679,18099136,25,ios,applepay,2020/2/23 18:38,2020/2/23 18:39
52682,68275986,248,ios,applepay,2020/2/23 18:56,2020/2/23 18:57
52684,19754620,248,ios,applepay,2020/2/23 18:58,2020/4/1 12:05
52688,89731401,25,android,wxpay,2020/2/23 19:21,2020/2/23 19:22
52689,19368155,68,android,wxpay,2020/2/23 19:25,2020/2/23 19:26
52696,26929227,68,android,wxpay,2020/2/23 20:08,2020/2/23 20:09
52697,15736418,248,android,wxpay,2020/2/23 20:08,2020/2/23 20:09
52700,76966453,248,ios,applepay,2020/2/23 20:17,2020/2/23 20:18
52701,124161812,68,ios,applepay,2020/2/23 20:20,2020/4/1 12:05
52705,124167515,25,ios,applepay,2020/2/23 20:24,2020/4/1 12:05
52709,123499157,248,android,wxpay,2020/2/23 20:38,2020/2/23 20:39
52712,123826781,248,ios,applepay,2020/2/23 20:43,2020/2/23 20:44
52713,123772515,25,ios,applepay,2020/3/21 20:56,2020/4/1 12:06
52716,77169157,68,ios,applepay,2020/3/25 13:22,2020/4/1 12:06
52720,44947626,248,android,alipay,2020/2/23 20:59,2020/2/23 21:00
52722,95050316,248,android,wxpay,2020/2/23 21:05,2020/2/23 21:06
52723,74813007,248,android,alipay,2020/2/23 21:06,2020/2/23 21:07
52724,122439259,248,ios,applepay,2020/2/23 21:06,2020/4/1 12:05
52725,124160309,25,android,wxpay,2020/3/27 20:32,2020/3/27 20:33
52726,94301147,248,ios,applepay,2020/2/23 21:09,2020/2/23 21:10
52729,122942005,248,android,wxpay,2020/2/23 21:12,2020/2/23 21:16
52730,86734946,248,android,wxpay,2020/2/23 21:16,2020/2/23 21:17
52732,115513009,25,ios,applepay,2020/2/23 21:41,2020/4/1 12:05
52733,17925099,248,ios,applepay,2020/2/23 21:44,2020/4/1 12:05
52737,23779693,25,ios,applepay,2020/2/23 21:52,2020/4/1 12:05
52738,123907559,25,android,wxpay,2020/2/23 21:55,2020/2/23 21:56
52740,124178097,25,ios,applepay,2020/2/23 22:02,2020/4/1 12:05
52741,32499424,25,ios,applepay,2020/2/23 22:06,2020/4/1 12:05
52743,120010221,25,android,wxpay,2020/2/23 22:12,2020/2/23 22:13
52744,123994649,25,android,wxpay,2020/2/23 22:16,2020/2/23 22:17
52748,120812952,25,android,wxpay,2020/2/23 22:24,2020/2/23 22:25
52751,122946236,25,ios,applepay,2020/2/23 22:30,2020/4/1 12:05
52770,124154583,248,android,alipay,2020/2/23 22:51,2020/2/23 22:52
52773,114212653,25,ios,applepay,2020/3/25 21:58,2020/4/1 12:06
52775,123439611,25,ios,applepay,2020/2/23 23:05,2020/4/1 12:05
52776,87116968,25,android,wxpay,2020/2/23 23:06,2020/2/23 23:07
52777,67660478,248,ios,applepay,2020/2/23 23:07,2020/2/23 23:08
52781,79851917,25,android,wxpay,2020/2/23 23:31,2020/2/23 23:32
52784,54596517,248,android,alipay,2020/2/23 23:34,2020/2/23 23:35
52785,104494200,25,ios,applepay,2020/2/23 23:37,2020/4/1 12:05
52790,82238054,248,android,alipay,2020/2/23 23:49,2020/2/23 23:50
52793,57203850,248,ios,applepay,2020/2/23 23:55,2020/4/1 12:05
52797,123178184,25,android,wxpay,2020/5/22 0:17,2020/5/22 0:18
52798,63890401,25,android,alipay,2020/2/24 0:10,2020/2/24 0:11
52800,13928904,248,ios,applepay,2020/2/24 0:11,2020/4/1 12:05
52802,124165530,25,ios,applepay,2020/2/24 0:15,2020/4/1 12:05
52806,94377124,25,ios,applepay,2020/2/24 0:18,2020/4/1 12:05
52810,102121818,248,ios,applepay,2020/2/24 0:27,2020/4/1 12:05
52811,124049641,248,ios,applepay,2020/2/24 0:30,2020/4/1 12:05
52812,24124913,248,android,wxpay,2020/2/24 0:31,2020/2/24 0:32
52813,76222930,248,android,wxpay,2020/2/24 0:33,2020/2/24 0:34
52818,93270611,248,ios,applepay,2020/2/24 0:56,2020/4/1 12:05
52819,25147075,25,ios,applepay,2020/2/24 0:59,2020/4/1 12:05
52821,91609890,248,ios,applepay,2020/2/24 1:12,2020/4/1 12:05
52822,124191172,25,android,wxpay,2020/2/24 1:36,2020/2/24 1:37
52823,28526630,25,ios,applepay,2020/2/24 2:06,2020/4/1 12:05
52824,51529849,25,ios,applepay,2020/2/24 2:23,2020/4/1 12:05
52825,65995969,25,ios,applepay,2020/2/24 2:24,2020/4/1 12:05
52829,84674403,248,android,wxpay,2020/2/24 3:44,2020/2/24 3:45
52831,50363586,25,android,wxpay,2020/2/24 4:56,2020/2/24 4:57
52833,124192774,68,ios,applepay,2020/2/24 5:54,2020/4/1 12:05
52835,80276156,248,ios,applepay,2020/2/24 6:27,2020/4/1 12:05
52837,90516403,68,ios,applepay,2020/2/24 6:45,2020/4/1 12:05
52849,119173652,25,ios,applepay,2020/2/24 8:46,2020/4/1 12:05
52850,80674173,248,ios,applepay,2020/2/24 8:50,2020/2/24 8:51
52855,120503894,25,ios,applepay,2020/2/24 9:08,2020/2/24 9:09
52856,80548709,68,ios,wxpay,2020/2/24 9:11,2020/2/24 9:12
52857,51151541,68,ios,applepay,2020/6/23 10:14,2020/6/23 10:15
52858,41049628,248,ios,applepay,2020/2/24 9:14,2020/4/1 12:05
52862,20838286,25,ios,applepay,2020/2/24 9:16,2020/4/1 12:05
52863,66773051,248,ios,applepay,2020/2/24 8:47,2020/4/1 12:05
52866,92621154,248,ios,applepay,2020/2/24 9:29,2020/4/1 12:05
52868,34419737,248,ios,applepay,2020/2/24 9:31,2020/4/1 12:05
52869,106180449,248,android,wxpay,2020/2/24 9:38,2020/2/24 9:39
52871,120440677,25,android,alipay,2020/7/16 23:39,2020/7/16 23:40
52873,19675477,248,ios,applepay,2020/2/24 9:52,2020/4/1 12:05
52874,95622145,248,ios,applepay,2020/2/24 9:55,2020/4/1 12:05
52877,124175050,25,android,wxpay,2020/2/24 10:07,2020/2/24 10:08
52878,54128900,248,ios,applepay,2020/2/23 15:41,2020/4/1 12:05
52879,48660147,248,ios,applepay,2020/2/24 10:11,2020/4/1 12:05
52882,106391144,25,ios,applepay,2020/5/31 15:29,2020/5/31 15:30
52885,121547008,25,android,alipay,2020/2/24 10:15,2020/2/24 10:18
52891,124186035,68,ios,applepay,2020/2/24 10:32,2020/4/1 12:05
52894,124125854,248,ios,applepay,2020/2/24 10:41,2020/4/1 12:05
52895,59449155,25,android,alipay,2020/2/24 10:42,2020/2/24 10:43
52896,123933585,25,android,wxpay,2020/2/24 10:43,2020/2/24 10:44
52897,105374980,248,ios,applepay,2020/2/24 10:44,2020/4/1 12:05
52898,119994940,68,android,wxpay,2020/2/24 10:45,2020/2/24 10:46
52900,101022046,248,android,wxpay,2020/2/24 10:46,2020/2/24 10:47
52901,97540941,248,android,wxpay,2020/2/24 10:47,2020/2/24 10:48
52902,124207848,248,ios,applepay,2020/2/24 10:48,2020/4/1 12:05
52903,122201528,25,ios,applepay,2020/2/24 10:49,2020/4/1 12:05
52907,103112553,248,ios,applepay,2020/2/24 10:56,2020/4/1 12:05
52909,57853953,248,ios,applepay,2020/2/23 15:37,2020/4/1 12:05
52912,119288491,248,ios,applepay,2020/2/24 11:07,2020/4/1 12:05
52913,25989302,25,ios,applepay,2020/2/24 11:08,2020/4/1 12:05
52915,47585593,25,android,alipay,2020/2/24 11:20,2020/2/24 11:21
52916,39638524,25,android,alipay,2020/2/24 11:21,2020/2/24 11:22
52918,122366085,25,ios,applepay,2020/2/24 11:11,2020/2/24 11:27
52919,35476804,25,ios,applepay,2020/2/23 21:50,2020/2/24 11:27
52920,102845013,25,ios,applepay,2020/2/24 11:27,2020/4/1 12:05
52922,124210959,25,ios,applepay,2020/2/24 11:33,2020/4/1 12:05
52923,63549420,248,ios,applepay,2020/2/24 11:36,2020/4/1 12:05
52927,42483841,68,ios,applepay,2020/2/24 11:24,2020/4/1 12:05
52930,124220991,25,ios,applepay,2020/2/24 12:10,2020/4/1 12:05
52932,124222844,248,android,wxpay,2020/2/24 12:19,2020/2/24 12:20
52936,122883924,248,android,wxpay,2020/2/24 12:30,2020/2/24 12:31
52937,48433640,248,ios,applepay,2020/2/24 12:33,2020/4/1 12:05
52938,124068286,25,android,wxpay,2020/2/24 12:33,2020/2/24 12:34
52939,63637490,248,ios,applepay,2020/2/24 12:34,2020/4/1 12:05
52941,124226750,248,ios,applepay,2020/2/24 12:44,2020/4/1 12:05
52943,71191921,248,ios,applepay,2020/2/24 12:52,2020/4/1 12:05
52944,24238911,248,ios,applepay,2020/2/24 12:53,2020/2/24 12:54
52950,124212846,248,ios,applepay,2020/2/24 13:14,2020/4/1 12:05
52951,76588786,248,ios,applepay,2020/2/24 13:19,2020/4/1 12:05
52956,19057935,248,ios,applepay,2020/2/24 13:36,2020/4/1 12:05
52958,30214799,68,ios,applepay,2020/3/26 16:54,2020/4/1 12:06
52959,123938614,248,android,alipay,2020/2/24 13:42,2020/2/24 13:43
52960,94707461,248,ios,applepay,2020/3/29 11:05,2020/4/1 12:06
52962,81840829,25,android,wxpay,2020/2/24 13:51,2020/2/24 13:52
52968,124088914,248,android,wxpay,2020/2/24 13:56,2020/2/24 13:57
52974,10757055,68,ios,applepay,2020/2/24 14:38,2020/4/1 12:05
52979,96527446,25,android,wxpay,2020/3/25 9:44,2020/3/25 9:45
52980,76010983,248,ios,applepay,2020/2/24 15:08,2020/4/1 12:05
52982,83779322,248,ios,applepay,2020/2/24 15:18,2020/4/1 12:05
52983,55435069,25,ios,applepay,2020/2/24 15:20,2020/4/1 12:05
52984,98360220,248,ios,applepay,2020/2/23 16:34,2020/4/1 12:05
52990,114165935,25,ios,applepay,2020/2/24 14:54,2020/4/1 12:05
52991,93784906,25,ios,applepay,2020/2/24 15:34,2020/4/1 12:05
52992,41903336,25,ios,applepay,2020/2/24 15:36,2020/4/1 12:05
52996,124235649,248,ios,applepay,2020/2/24 15:42,2020/4/1 12:05
52997,82895413,25,ios,applepay,2020/2/24 15:43,2020/4/1 12:05
